# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1590       5.919689572893e-11       2.756230159463e-12      -5.395533328138e-13       9.244797798972e-15       9.195502878753e-16       1.619893303591e-16       4.283673509252e-17 
 1591       5.895669487654e-11       2.761003540016e-12      -5.865309011482e-13       9.234337184354e-15       9.172394007809e-16       1.596709080369e-16       4.289127217811e-17 
 1592       5.872079324125e-11       2.765504321078e-12      -6.338925213641e-13       9.223921360098e-15       9.149356307525e-16       1.573402169646e-16       4.294105273321e-17 
 1593       5.848918819429e-11       2.769731581882e-12      -6.816165601638e-13       9.213550958952e-15       9.126389552881e-16       1.549987346637e-16       4.298609959013e-17 
 1594       5.826187702586e-11       2.773684400966e-12      -7.296812712635e-13       9.203226615786e-15       9.103493515993e-16       1.526479461920e-16       4.302643576383e-17 
 1595       5.803885694492e-11       2.777361856178e-12      -7.780647952148e-13       9.192948967590e-15       9.080667966109e-16       1.502893441548e-16       4.306208445228e-17 
 1596       5.782012507907e-11       2.780763024673e-12      -8.267451592246e-13       9.182718653479e-15       9.057912669604e-16       1.479244287177e-16       4.309306903678e-17 
 1597       5.760567847436e-11       2.783886982920e-12      -8.757002769767e-13       9.172536314698e-15       9.035227389974e-16       1.455547076174e-16       4.311941308225e-17 
 1598       5.739551409511e-11       2.786732806697e-12      -9.249079484519e-13       9.162402594622e-15       9.012611887831e-16       1.431816961746e-16       4.314114033763e-17 
 1599       5.718962882380e-11       2.789299571095e-12      -9.743458597495e-13       9.152318138758e-15       8.990065920896e-16       1.408069173049e-16       4.315827473609e-17 
 1600       5.698801946083e-11       2.791586350518e-12      -1.023991582908e-12       9.142283594749e-15       8.967589243994e-16       1.384319015314e-16       4.317084039545e-17 
 1601       5.679068272442e-11       2.793592218687e-12      -1.073822575724e-12       9.132299612379e-15       8.945181609050e-16       1.360581869963e-16       4.317886161845e-17 
 1602       5.659761525043e-11       2.795316248634e-12      -1.123816181577e-12       9.122366843569e-15       8.922842765080e-16       1.336873194726e-16       4.318236289310e-17 
 1603       5.640881359216e-11       2.796757512712e-12      -1.173949629248e-12       9.112485942387e-15       8.900572458188e-16       1.313208523761e-16       4.318136889296e-17 
 1604       5.622427422023e-11       2.797915082588e-12      -1.224200032737e-12       9.102657565046e-15       8.878370431561e-16       1.289603467776e-16       4.317590447753e-17 
 1605       5.604399352239e-11       2.798788029248e-12      -1.274544391091e-12       9.092882369908e-15       8.856236425461e-16       1.266073714140e-16       4.316599469250e-17 
 1606       5.586796780338e-11       2.799375422998e-12      -1.324959588218e-12       9.083161017488e-15       8.834170177220e-16       1.242635027009e-16       4.315166477011e-17 
 1607       5.569619328472e-11       2.799676333464e-12      -1.375422392712e-12       9.073494170453e-15       8.812171421237e-16       1.219303247441e-16       4.313294012949e-17 
 1608       5.552866610460e-11       2.799689829594e-12      -1.425909457673e-12       9.063882493628e-15       8.790239888967e-16       1.196094293516e-16       4.310984637693e-17 
 1609       5.536538231766e-11       2.799414979657e-12      -1.476397320525e-12       9.054326653999e-15       8.768375308922e-16       1.173024160452e-16       4.308240930624e-17 
 1610       5.520633789489e-11       2.798850851245e-12      -1.526862402842e-12       9.044827320712e-15       8.746577406660e-16       1.150108920728e-16       4.305065489906e-17 
 1611       5.505152872342e-11       2.797996511276e-12      -1.577281010164e-12       9.035385165078e-15       8.724845904782e-16       1.127364724200e-16       4.301460932521e-17 
 1612       5.490095060633e-11       2.796851025991e-12      -1.627629331821e-12       9.026000860576e-15       8.703180522926e-16       1.104807798218e-16       4.297429894294e-17 
 1613       5.475459926258e-11       2.795413460958e-12      -1.677883440750e-12       9.016675082857e-15       8.681580977762e-16       1.082454447749e-16       4.292975029935e-17 
 1614       5.461247032674e-11       2.793682881073e-12      -1.728019293321e-12       9.007408509741e-15       8.660046982985e-16       1.060321055491e-16       4.288099013062e-17 
 1615       5.447455934890e-11       2.791658350560e-12      -1.778012729155e-12       8.998201821226e-15       8.638578249308e-16       1.038424081996e-16       4.282804536240e-17 
 1616       5.434086179445e-11       2.789338932970e-12      -1.827839470944e-12       8.989055699487e-15       8.617174484462e-16       1.016780065785e-16       4.277094311009e-17 
 1617       5.421137304398e-11       2.786723691186e-12      -1.877475124273e-12       8.979970828879e-15       8.595835393185e-16       9.954056234699e-17       4.270971067918e-17 
 1618       5.408608839304e-11       2.783811687422e-12      -1.926895177440e-12       8.970947895943e-15       8.574560677217e-16       9.743174498680e-17       4.264437556558e-17 
 1619       5.396499576772e-11       2.780602627221e-12      -1.976076863104e-12       8.961987428517e-15       8.553350058549e-16       9.535294589454e-17       4.257496624067e-17 
 1620       5.384805379953e-11       2.777098797819e-12      -2.025004761981e-12       8.953089311493e-15       8.532203349391e-16       9.330441781383e-17       4.250151451367e-17 
 1621       5.373521355203e-11       2.773303147300e-12      -2.073665249427e-12       8.944253266695e-15       8.511120382826e-16       9.128612765038e-17       4.242405319123e-17 
 1622       5.362642578671e-11       2.769218642215e-12      -2.122044638114e-12       8.935479013358e-15       8.490100989604e-16       8.929804168295e-17       4.234261529507e-17 
 1623       5.352164096246e-11       2.764848267617e-12      -2.170129177932e-12       8.926766268127e-15       8.469144998146e-16       8.734012556211e-17       4.225723406224e-17 
 1624       5.342080923508e-11       2.760195027089e-12      -2.217905055903e-12       8.918114745051e-15       8.448252234533e-16       8.541234430906e-17       4.216794294554e-17 
 1625       5.332388045679e-11       2.755261942775e-12      -2.265358396078e-12       8.909524155578e-15       8.427422522505e-16       8.351466231440e-17       4.207477561385e-17 
 1626       5.323080417573e-11       2.750052055409e-12      -2.312475259451e-12       8.900994208551e-15       8.406655683456e-16       8.164704333690e-17       4.197776595250e-17 
 1627       5.314152963545e-11       2.744568424347e-12      -2.359241643859e-12       8.892524610202e-15       8.385951536427e-16       7.980945050230e-17       4.187694806362e-17 
 1628       5.305600577444e-11       2.738814127597e-12      -2.405643483891e-12       8.884115064151e-15       8.365309898104e-16       7.800184630209e-17       4.177235626652e-17 
 1629       5.297418122559e-11       2.732792261851e-12      -2.451666650795e-12       8.875765271395e-15       8.344730582815e-16       7.622419259227e-17       4.166402509800e-17 
 1630       5.289600431574e-11       2.726505942513e-12      -2.497296952379e-12       8.867474930308e-15       8.324213402519e-16       7.447645059216e-17       4.155198931276e-17 
 1631       5.282142306514e-11       2.719958303729e-12      -2.542520132923e-12       8.859243736635e-15       8.303758166809e-16       7.275858088319e-17       4.143628388372e-17 
 1632       5.275038518698e-11       2.713152498420e-12      -2.587321873081e-12       8.851071383489e-15       8.283364682903e-16       7.107054340764e-17       4.131694400243e-17 
 1633       5.268283808688e-11       2.706091698312e-12      -2.631687789789e-12       8.842957561341e-15       8.263032755640e-16       6.941229746747e-17       4.119400507934e-17 
 1634       5.261872886239e-11       2.698779093966e-12      -2.675603436171e-12       8.834901958023e-15       8.242762187477e-16       6.778380172305e-17       4.106750274425e-17 
 1635       5.255800430250e-11       2.691217894805e-12      -2.719054301443e-12       8.826904258716e-15       8.222552778483e-16       6.618501419202e-17       4.093747284661e-17 
 1636       5.250061088715e-11       2.683411329151e-12      -2.762025810821e-12       8.818964145949e-15       8.202404326334e-16       6.461589224800e-17       4.080395145589e-17 
 1637       5.244649478671e-11       2.675362644250e-12      -2.804503325425e-12       8.811081299595e-15       8.182316626312e-16       6.307639261939e-17       4.066697486198e-17 
 1638       5.239560186148e-11       2.667075106307e-12      -2.846472142190e-12       8.803255396862e-15       8.162289471295e-16       6.156647138818e-17       4.052657957546e-17 
 1639       5.234787766124e-11       2.658552000511e-12      -2.887917493763e-12       8.795486112296e-15       8.142322651757e-16       6.008608398872e-17       4.038280232805e-17 
 1640       5.230326742470e-11       2.649796631069e-12      -2.928824548419e-12       8.787773117766e-15       8.122415955761e-16       5.863518520648e-17       4.023568007291e-17 
 1641       5.226171607900e-11       2.640812321238e-12      -2.969178409959e-12       8.780116082469e-15       8.102569168955e-16       5.721372917686e-17       4.008524998502e-17 
 1642       5.222316823927e-11       2.631602413351e-12      -3.008964117622e-12       8.772514672919e-15       8.082782074568e-16       5.582166938397e-17       3.993154946153e-17 
 1643       5.218756820806e-11       2.622170268850e-12      -3.048166645986e-12       8.764968552945e-15       8.063054453405e-16       5.445895865939e-17       3.977461612213e-17 
 1644       5.215485997491e-11       2.612519268317e-12      -3.086770904878e-12       8.757477383684e-15       8.043386083842e-16       5.312554918099e-17       3.961448780940e-17 
 1645       5.212498721578e-11       2.602652811503e-12      -3.124761739277e-12       8.750040823581e-15       8.023776741825e-16       5.182139247167e-17       3.945120258915e-17 
 1646       5.209789329262e-11       2.592574317360e-12      -3.162123929223e-12       8.742658528378e-15       8.004226200857e-16       5.054643939817e-17       3.928479875082e-17 
 1647       5.207352125284e-11       2.582287224068e-12      -3.198842189718e-12       8.735330151113e-15       7.984734232004e-16       4.930064016987e-17       3.911531480780e-17 
 1648       5.205181382880e-11       2.571794989071e-12      -3.234901170640e-12       8.728055342117e-15       7.965300603883e-16       4.808394433751e-17       3.894278949780e-17 
 1649       5.203271343734e-11       2.561101089101e-12      -3.270285456639e-12       8.720833749005e-15       7.945925082659e-16       4.689630079205e-17       3.876726178322e-17 
 1650       5.201616217927e-11       2.550209020216e-12      -3.304979567053e-12       8.713665016672e-15       7.926607432043e-16       4.573765776338e-17       3.858877085149e-17 
 1651       5.200210183886e-11       2.539122297823e-12      -3.338967955806e-12       8.706548787292e-15       7.907347413286e-16       4.460796281917e-17       3.840735611544e-17 
 1652       5.199047388338e-11       2.527844456712e-12      -3.372235011320e-12       8.699484700310e-15       7.888144785173e-16       4.350716286361e-17       3.822305721365e-17 
 1653       5.198121946253e-11       2.516379051087e-12      -3.404765056415e-12       8.692472392437e-15       7.868999304019e-16       4.243520413619e-17       3.803591401080e-17 
 1654       5.197427940804e-11       2.504729654596e-12      -3.436542348220e-12       8.685511497647e-15       7.849910723666e-16       4.139203221052e-17       3.784596659807e-17 
 1655       5.196959423308e-11       2.492899860360e-12      -3.467551078079e-12       8.678601647172e-15       7.830878795479e-16       4.037759199306e-17       3.765325529344e-17 
 1656       5.196710413183e-11       2.480893281005e-12      -3.497775371452e-12       8.671742469497e-15       7.811903268337e-16       3.939182772195e-17       3.745782064209e-17 
 1657       5.196674897895e-11       2.468713548690e-12      -3.527199287826e-12       8.664933590353e-15       7.792983888634e-16       3.843468296578e-17       3.725970341674e-17 
