# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  970       1.565893962932e-10       5.771306218334e-12       2.705165978126e-12       0.000000000000e+00       6.345452429656e-15       1.251270289870e-15       2.600920658939e-16 
  971       1.556790538059e-10       5.788609841036e-12       2.513048996691e-12       0.000000000000e+00       6.320560451253e-15       1.234539945267e-15       2.605791998555e-16 
  972       1.547892063553e-10       5.805120322336e-12       2.319470243132e-12       0.000000000000e+00       6.295788598461e-15       1.217946739190e-15       2.610421751727e-16 
  973       1.539199027115e-10       5.820832749797e-12       2.124512545524e-12       0.000000000000e+00       6.271136268463e-15       1.201488066222e-15       2.614800744286e-16 
  974       1.530711911491e-10       5.835742201812e-12       1.928259448148e-12       0.000000000000e+00       6.246602845457e-15       1.185161292386e-15       2.618919735988e-16 
  975       1.522431194452e-10       5.849843747608e-12       1.730795213352e-12       0.000000000000e+00       6.222187700612e-15       1.168963755066e-15       2.622769420353e-16 
  976       1.514357348773e-10       5.863132447254e-12       1.532204823408e-12       0.000000000000e+00       6.197890192028e-15       1.152892762926e-15       2.626340424502e-16 
  977       1.506490842212e-10       5.875603351660e-12       1.332573982373e-12       0.000000000000e+00       6.173709664693e-15       1.136945595829e-15       2.629623308994e-16 
  978       1.498832137490e-10       5.887251502581e-12       1.131989117948e-12       0.000000000000e+00       6.149645450443e-15       1.121119504760e-15       2.632608567671e-16 
  979       1.491381692267e-10       5.898071932622e-12       9.305373833394e-13       0.000000000000e+00       6.125696867916e-15       1.105411711739e-15       2.635286627486e-16 
  980       1.484139959126e-10       5.908059665242e-12       7.283066591161e-13       0.000000000000e+00       6.101863222514e-15       1.089819409749e-15       2.637647848353e-16 
  981       1.477107385547e-10       5.917209714754e-12       5.253855550705e-13       0.000000000000e+00       6.078143806362e-15       1.074339762649e-15       2.639682522975e-16 
  982       1.470284413891e-10       5.925517086331e-12       3.218634120774e-13       0.000000000000e+00       6.054537898260e-15       1.058969905099e-15       2.641380876690e-16 
  983       1.463671481374e-10       5.932976776010e-12       1.178303039543e-13       0.000000000000e+00       6.031044763647e-15       1.043706942474e-15       2.642733067303e-16 
  984       1.457269020049e-10       5.939583770693e-12      -8.662296067959e-14       0.000000000000e+00       6.007663654558e-15       1.028547950789e-15       2.643729184931e-16 
  985       1.451077456785e-10       5.945333048153e-12      -2.914048365436e-13       0.000000000000e+00       5.984393809579e-15       1.013489976617e-15       2.644359251836e-16 
  986       1.445097213246e-10       5.950219577034e-12      -4.964230398360e-13       0.000000000000e+00       5.961234453810e-15       9.985300370061e-16       2.644613222266e-16 
  987       1.439328705870e-10       5.954238316860e-12      -7.015845463743e-13       0.000000000000e+00       5.938184798819e-15       9.836651194033e-16       2.644480982294e-16 
  988       1.433772345846e-10       5.957384218033e-12      -9.067955897358e-13       0.000000000000e+00       5.915244042600e-15       9.688921815718e-16       2.643952349653e-16 
  989       1.428428539096e-10       5.959652221837e-12      -1.111961659398e-12       0.000000000000e+00       5.892411369536e-15       9.542081515113e-16       2.643017073578e-16 
  990       1.423297686253e-10       5.961037260447e-12      -1.316987498880e-12       0.000000000000e+00       5.869685950351e-15       9.396099273776e-16       2.641664834644e-16 
  991       1.418380182639e-10       5.961534256925e-12      -1.521777103879e-12       0.000000000000e+00       5.847066942071e-15       9.250943774025e-16       2.639885244600e-16 
  992       1.413676418247e-10       5.961138125226e-12      -1.726233720417e-12       0.000000000000e+00       5.824553487985e-15       9.106583398137e-16       2.637667846214e-16 
  993       1.409186777717e-10       5.959843770207e-12      -1.930259842977e-12       0.000000000000e+00       5.802144717595e-15       8.962986227540e-16       2.635002113107e-16 
  994       1.404911640314e-10       5.957646087619e-12      -2.133757212643e-12       0.000000000000e+00       5.779839746583e-15       8.820120042015e-16       2.631877449592e-16 
  995       1.400850993030e-10       5.954541963799e-12      -2.336633896007e-12       0.000000000000e+00       5.757637775247e-15       8.677958698094e-16       2.628286592262e-16 
  996       1.397003263683e-10       5.950536306844e-12      -2.538825639471e-12       0.000000000000e+00       5.735538385490e-15       8.536501368461e-16       2.624235869775e-16 
  997       1.393366470644e-10       5.945636103978e-12      -2.740274824728e-12       0.000000000000e+00       5.713541248108e-15       8.395753583388e-16       2.619735093357e-16 
  998       1.389938608100e-10       5.939848430142e-12      -2.940923415419e-12       0.000000000000e+00       5.691646024674e-15       8.255720877109e-16       2.614794168964e-16 
  999       1.386717645979e-10       5.933180448244e-12      -3.140712956137e-12       0.000000000000e+00       5.669852367506e-15       8.116408787792e-16       2.609423097527e-16 
 1000       1.383701529894e-10       5.925639409405e-12      -3.339584571413e-12       0.000000000000e+00       5.648159919641e-15       7.977822857505e-16       2.603631975207e-16 
 1001       1.380888181064e-10       5.917232653198e-12      -3.537478964726e-12       0.000000000000e+00       5.626568314798e-15       7.839968632187e-16       2.597430993641e-16 
 1002       1.378275496253e-10       5.907967607904e-12      -3.734336417491e-12       0.000000000000e+00       5.605077177355e-15       7.702851661620e-16       2.590830440195e-16 
 1003       1.375861347700e-10       5.897851790747e-12      -3.930096788065e-12       0.000000000000e+00       5.583686122316e-15       7.566477499395e-16       2.583840698215e-16 
 1004       1.373643583050e-10       5.886892808146e-12      -4.124699510737e-12       0.000000000000e+00       5.562394755282e-15       7.430851702883e-16       2.576472247275e-16 
 1005       1.371620025289e-10       5.875098355961e-12      -4.318083594731e-12       0.000000000000e+00       5.541202672417e-15       7.295979833206e-16       2.568735663428e-16 
 1006       1.369788472676e-10       5.862476219734e-12      -4.510187623204e-12       0.000000000000e+00       5.520109460426e-15       7.161867455204e-16       2.560641619455e-16 
 1007       1.368146698670e-10       5.849034274937e-12      -4.700949752241e-12       0.000000000000e+00       5.499114696516e-15       7.028520137410e-16       2.552200885120e-16 
 1008       1.366692451871e-10       5.834780487219e-12      -4.890307709854e-12       0.000000000000e+00       5.478217948374e-15       6.895943452012e-16       2.543424327416e-16 
 1009       1.365423455944e-10       5.819722912650e-12      -5.078198794979e-12       0.000000000000e+00       5.457418774131e-15       6.764142974830e-16       2.534322910815e-16 
 1010       1.364337409556e-10       5.803869697966e-12      -5.264559876477e-12       0.000000000000e+00       5.436716722336e-15       6.633124285279e-16       2.524907697520e-16 
 1011       1.363431986308e-10       5.787229080815e-12      -5.449327392127e-12       0.000000000000e+00       5.416111331923e-15       6.502892966346e-16       2.515189847717e-16 
 1012       1.362704834663e-10       5.769809390004e-12      -5.632437347629e-12       0.000000000000e+00       5.395602132183e-15       6.373454604554e-16       2.505180619822e-16 
 1013       1.362153577885e-10       5.751619045742e-12      -5.813825315596e-12       0.000000000000e+00       5.375188642735e-15       6.244814789934e-16       2.494891370731e-16 
 1014       1.361775813965e-10       5.732666559890e-12      -5.993426434557e-12       0.000000000000e+00       5.354870373492e-15       6.116979115992e-16       2.484333556075e-16 
 1015       1.361569115556e-10       5.712960536199e-12      -6.171175407953e-12       0.000000000000e+00       5.334646824636e-15       5.989953179685e-16       2.473518730464e-16 
 1016       1.361531029907e-10       5.692509670563e-12      -6.347006503133e-12       0.000000000000e+00       5.314517486584e-15       5.863742581384e-16       2.462458547744e-16 
 1017       1.361659078790e-10       5.671322751262e-12      -6.520853550355e-12       0.000000000000e+00       5.294481839960e-15       5.738352924846e-16       2.451164761239e-16 
 1018       1.361950758439e-10       5.649408659206e-12      -6.692649941780e-12       0.000000000000e+00       5.274539355564e-15       5.613789817186e-16       2.439649224011e-16 
 1019       1.362403539476e-10       5.626776368181e-12      -6.862328630474e-12       0.000000000000e+00       5.254689494346e-15       5.490058868844e-16       2.427923889102e-16 
 1020       1.363014866846e-10       5.603434945097e-12      -7.029822129404e-12       0.000000000000e+00       5.234931707367e-15       5.367165693554e-16       2.416000809790e-16 
 1021       1.363782159750e-10       5.579393550232e-12      -7.195062510433e-12       0.000000000000e+00       5.215265435780e-15       5.245115908316e-16       2.403892139834e-16 
 1022       1.364702811576e-10       5.554661437475e-12      -7.357981403323e-12       0.000000000000e+00       5.195690110792e-15       5.123915133366e-16       2.391610133729e-16 
 1023       1.365774189832e-10       5.529247954577e-12      -7.518509994729e-12       0.000000000000e+00       5.176205153638e-15       5.003568992143e-16       2.379167146955e-16 
 1024       1.366993636077e-10       5.503162543392e-12      -7.676579027199e-12       0.000000000000e+00       5.156809975548e-15       4.884083111261e-16       2.366575636227e-16 
 1025       1.368358465853e-10       5.476414740123e-12      -7.832118798169e-12       0.000000000000e+00       5.137503977721e-15       4.765463120478e-16       2.353848159742e-16 
 1026       1.369865968621e-10       5.449014175572e-12      -7.985059158965e-12       0.000000000000e+00       5.118286551291e-15       4.647714652664e-16       2.340997377436e-16 
 1027       1.371513407688e-10       5.420970575378e-12      -8.135329513796e-12       0.000000000000e+00       5.099157077301e-15       4.530843343774e-16       2.328036051230e-16 
 1028       1.373298020141e-10       5.392293760271e-12      -8.282858818756e-12       0.000000000000e+00       5.080114926668e-15       4.414854832815e-16       2.314977045279e-16 
 1029       1.375217016782e-10       5.362993646310e-12      -8.427575580820e-12       0.000000000000e+00       5.061159460159e-15       4.299754761818e-16       2.301833326225e-16 
 1030       1.377267582058e-10       5.333080245134e-12      -8.569407856841e-12       0.000000000000e+00       5.042290028356e-15       4.185548775805e-16       2.288617963449e-16 
 1031       1.379446873990e-10       5.302563664205e-12      -8.708283252549e-12       0.000000000000e+00       5.023505971629e-15       4.072242522761e-16       2.275344129316e-16 
 1032       1.381752024112e-10       5.271454107052e-12      -8.844128921549e-12       0.000000000000e+00       5.004806620105e-15       3.959841653601e-16       2.262025099429e-16 
 1033       1.384180137398e-10       5.239761873522e-12      -8.976871564317e-12       0.000000000000e+00       4.986191293636e-15       3.848351822143e-16       2.248674252878e-16 
 1034       1.386728284386e-10       5.207497936506e-12      -9.106447857149e-12       0.000000000000e+00       4.967659376497e-15       3.737781747921e-16       2.235302388654e-16 
