t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
1.11300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.46328190e-08,5.23038065e-13,-1.09837994e-11,0.00000000e+00,0.00000000e+00,5.89165030e-17,0.00000000e+00,1.36983621e-28,3.06637753e-19,3.06637753e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.46819026e-08,5.23507910e-13,-1.09936661e-11,0.00000000e+00,0.00000000e+00,5.90224149e-17,0.00000000e+00,1.37337579e-28,3.07188985e-19,3.07188984e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.47309862e-08,5.23977754e-13,-1.10035328e-11,0.00000000e+00,0.00000000e+00,5.91284220e-17,0.00000000e+00,1.37483184e-28,3.07740711e-19,3.07740710e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.47800698e-08,5.24447599e-13,-1.10133996e-11,0.00000000e+00,0.00000000e+00,5.92345242e-17,0.00000000e+00,1.37891886e-28,3.08292932e-19,3.08292931e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.48291534e-08,5.24917443e-13,-1.10232663e-11,0.00000000e+00,0.00000000e+00,5.93407214e-17,0.00000000e+00,1.38237758e-28,3.08845648e-19,3.08845647e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.48782370e-08,5.25387287e-13,-1.10331330e-11,0.00000000e+00,0.00000000e+00,5.94470138e-17,0.00000000e+00,1.38608536e-28,3.09398858e-19,3.09398858e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.11900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.49273206e-08,5.25857131e-13,-1.10429997e-11,0.00000000e+00,0.00000000e+00,5.95534013e-17,0.00000000e+00,1.38894860e-28,3.09952564e-19,3.09952564e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.49764042e-08,5.26326974e-13,-1.10528665e-11,0.00000000e+00,0.00000000e+00,5.96598838e-17,0.00000000e+00,1.39120315e-28,3.10506765e-19,3.10506765e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.50254878e-08,5.26796817e-13,-1.10627332e-11,0.00000000e+00,0.00000000e+00,5.97664615e-17,0.00000000e+00,1.39471808e-28,3.11061461e-19,3.11061461e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.50745714e-08,5.27266660e-13,-1.10725999e-11,0.00000000e+00,0.00000000e+00,5.98731342e-17,0.00000000e+00,1.39771199e-28,3.11616652e-19,3.11616651e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.51236550e-08,5.27736503e-13,-1.10824666e-11,0.00000000e+00,0.00000000e+00,5.99799021e-17,0.00000000e+00,1.40252978e-28,3.12172337e-19,3.12172337e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.51727385e-08,5.28206345e-13,-1.10923333e-11,0.00000000e+00,0.00000000e+00,6.00867650e-17,0.00000000e+00,1.40718706e-28,3.12728518e-19,3.12728518e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.52218221e-08,5.28676188e-13,-1.11021999e-11,0.00000000e+00,0.00000000e+00,6.01937231e-17,0.00000000e+00,1.41068235e-28,3.13285193e-19,3.13285193e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.52709056e-08,5.29146030e-13,-1.11120666e-11,0.00000000e+00,0.00000000e+00,6.03007762e-17,0.00000000e+00,1.41330670e-28,3.13842364e-19,3.13842364e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.53199892e-08,5.29615871e-13,-1.11219333e-11,0.00000000e+00,0.00000000e+00,6.04079245e-17,0.00000000e+00,1.41786458e-28,3.14400029e-19,3.14400029e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.53690727e-08,5.30085713e-13,-1.11318000e-11,0.00000000e+00,0.00000000e+00,6.05151678e-17,0.00000000e+00,1.42220698e-28,3.14958189e-19,3.14958189e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.54181563e-08,5.30555554e-13,-1.11416666e-11,0.00000000e+00,0.00000000e+00,6.06225062e-17,0.00000000e+00,1.42543122e-28,3.15516845e-19,3.15516845e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.54672398e-08,5.31025395e-13,-1.11515333e-11,0.00000000e+00,0.00000000e+00,6.07299398e-17,0.00000000e+00,1.42860036e-28,3.16075995e-19,3.16075995e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.55163233e-08,5.31495236e-13,-1.11614000e-11,0.00000000e+00,0.00000000e+00,6.08374684e-17,0.00000000e+00,1.43085099e-28,3.16635640e-19,3.16635640e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.55654068e-08,5.31965077e-13,-1.11712666e-11,0.00000000e+00,0.00000000e+00,6.09450921e-17,0.00000000e+00,1.43244688e-28,3.17195780e-19,3.17195780e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.56144903e-08,5.32434917e-13,-1.11811333e-11,0.00000000e+00,0.00000000e+00,6.10528109e-17,0.00000000e+00,1.43624231e-28,3.17756415e-19,3.17756415e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.56635738e-08,5.32904757e-13,-1.11909999e-11,0.00000000e+00,0.00000000e+00,6.11606248e-17,0.00000000e+00,1.44028284e-28,3.18317545e-19,3.18317545e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.57126573e-08,5.33374597e-13,-1.12008665e-11,0.00000000e+00,0.00000000e+00,6.12685339e-17,0.00000000e+00,1.44468103e-28,3.18879170e-19,3.18879170e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.57617408e-08,5.33844436e-13,-1.12107332e-11,0.00000000e+00,0.00000000e+00,6.13765380e-17,0.00000000e+00,1.44845516e-28,3.19441290e-19,3.19441290e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.58108243e-08,5.34314275e-13,-1.12205998e-11,0.00000000e+00,0.00000000e+00,6.14846372e-17,0.00000000e+00,1.45150792e-28,3.20003905e-19,3.20003905e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.58599078e-08,5.34784115e-13,-1.12304664e-11,0.00000000e+00,0.00000000e+00,6.15928315e-17,0.00000000e+00,1.45606293e-28,3.20567015e-19,3.20567014e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.13900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.59089912e-08,5.35253953e-13,-1.12403330e-11,0.00000000e+00,0.00000000e+00,6.17011209e-17,0.00000000e+00,1.45895760e-28,3.21130619e-19,3.21130619e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.59580747e-08,5.35723792e-13,-1.12501996e-11,0.00000000e+00,0.00000000e+00,6.18095054e-17,0.00000000e+00,1.46100627e-28,3.21694719e-19,3.21694719e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.60071581e-08,5.36193630e-13,-1.12600662e-11,0.00000000e+00,0.00000000e+00,6.19179849e-17,0.00000000e+00,1.46366347e-28,3.22259313e-19,3.22259313e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.60562416e-08,5.36663468e-13,-1.12699328e-11,0.00000000e+00,0.00000000e+00,6.20265596e-17,0.00000000e+00,1.46716802e-28,3.22824403e-19,3.22824403e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.61053250e-08,5.37133306e-13,-1.12797994e-11,0.00000000e+00,0.00000000e+00,6.21352294e-17,0.00000000e+00,1.46827245e-28,3.23389987e-19,3.23389987e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.61544084e-08,5.37603144e-13,-1.12896660e-11,0.00000000e+00,0.00000000e+00,6.22439943e-17,0.00000000e+00,1.47266426e-28,3.23956067e-19,3.23956067e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.62034919e-08,5.38072981e-13,-1.12995326e-11,0.00000000e+00,0.00000000e+00,6.23528543e-17,0.00000000e+00,1.47635236e-28,3.24522641e-19,3.24522641e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.62525753e-08,5.38542818e-13,-1.13093992e-11,0.00000000e+00,0.00000000e+00,6.24618093e-17,0.00000000e+00,1.48053857e-28,3.25089710e-19,3.25089710e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.63016587e-08,5.39012655e-13,-1.13192657e-11,0.00000000e+00,0.00000000e+00,6.25708595e-17,0.00000000e+00,1.48336809e-28,3.25657275e-19,3.25657274e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.63507421e-08,5.39482491e-13,-1.13291323e-11,0.00000000e+00,0.00000000e+00,6.26800048e-17,0.00000000e+00,1.48610402e-28,3.26225334e-19,3.26225334e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.14900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.63998255e-08,5.39952328e-13,-1.13389989e-11,0.00000000e+00,0.00000000e+00,6.27892451e-17,0.00000000e+00,1.48798212e-28,3.26793888e-19,3.26793888e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.64489089e-08,5.40422164e-13,-1.13488654e-11,0.00000000e+00,0.00000000e+00,6.28985806e-17,0.00000000e+00,1.48961100e-28,3.27362937e-19,3.27362937e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.64979923e-08,5.40891999e-13,-1.13587320e-11,0.00000000e+00,0.00000000e+00,6.30080111e-17,0.00000000e+00,1.49266966e-28,3.27932481e-19,3.27932481e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.65470757e-08,5.41361835e-13,-1.13685985e-11,0.00000000e+00,0.00000000e+00,6.31175367e-17,0.00000000e+00,1.49666691e-28,3.28502520e-19,3.28502519e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.65961590e-08,5.41831670e-13,-1.13784651e-11,0.00000000e+00,0.00000000e+00,6.32271575e-17,0.00000000e+00,1.50058716e-28,3.29073053e-19,3.29073053e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.66452424e-08,5.42301505e-13,-1.13883316e-11,0.00000000e+00,0.00000000e+00,6.33368733e-17,0.00000000e+00,1.50376781e-28,3.29644082e-19,3.29644082e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.66943258e-08,5.42771340e-13,-1.13981981e-11,0.00000000e+00,0.00000000e+00,6.34466842e-17,0.00000000e+00,1.50487829e-28,3.30215606e-19,3.30215606e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.67434091e-08,5.43241175e-13,-1.14080647e-11,0.00000000e+00,0.00000000e+00,6.35565903e-17,0.00000000e+00,1.50872733e-28,3.30787624e-19,3.30787624e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.67924925e-08,5.43711009e-13,-1.14179312e-11,0.00000000e+00,0.00000000e+00,6.36665914e-17,0.00000000e+00,1.51191972e-28,3.31360138e-19,3.31360138e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.68415758e-08,5.44180843e-13,-1.14277977e-11,0.00000000e+00,0.00000000e+00,6.37766876e-17,0.00000000e+00,1.51642450e-28,3.31933146e-19,3.31933146e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.15900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.68906591e-08,5.44650677e-13,-1.14376642e-11,0.00000000e+00,0.00000000e+00,6.38868789e-17,0.00000000e+00,1.51948553e-28,3.32506650e-19,3.32506650e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.69397424e-08,5.45120510e-13,-1.14475307e-11,0.00000000e+00,0.00000000e+00,6.39971653e-17,0.00000000e+00,1.52274997e-28,3.33080648e-19,3.33080648e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.69888258e-08,5.45590344e-13,-1.14573972e-11,0.00000000e+00,0.00000000e+00,6.41075468e-17,0.00000000e+00,1.52533949e-28,3.33655142e-19,3.33655141e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.70379091e-08,5.46060177e-13,-1.14672637e-11,0.00000000e+00,0.00000000e+00,6.42180234e-17,0.00000000e+00,1.52903810e-28,3.34230130e-19,3.34230130e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.70869924e-08,5.46530010e-13,-1.14771302e-11,0.00000000e+00,0.00000000e+00,6.43285951e-17,0.00000000e+00,1.53210557e-28,3.34805613e-19,3.34805613e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.71360757e-08,5.46999842e-13,-1.14869967e-11,0.00000000e+00,0.00000000e+00,6.44392619e-17,0.00000000e+00,1.53487114e-28,3.35381591e-19,3.35381591e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.71851590e-08,5.47469674e-13,-1.14968632e-11,0.00000000e+00,0.00000000e+00,6.45500238e-17,0.00000000e+00,1.53858098e-28,3.35958064e-19,3.35958064e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.72342423e-08,5.47939506e-13,-1.15067296e-11,0.00000000e+00,0.00000000e+00,6.46608808e-17,0.00000000e+00,1.54128391e-28,3.36535032e-19,3.36535032e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.72833255e-08,5.48409338e-13,-1.15165961e-11,0.00000000e+00,0.00000000e+00,6.47718328e-17,0.00000000e+00,1.54526378e-28,3.37112495e-19,3.37112495e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.73324088e-08,5.48879170e-13,-1.15264626e-11,0.00000000e+00,0.00000000e+00,6.48828800e-17,0.00000000e+00,1.54912607e-28,3.37690453e-19,3.37690452e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.16900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.73814921e-08,5.49349001e-13,-1.15363290e-11,0.00000000e+00,0.00000000e+00,6.49940222e-17,0.00000000e+00,1.55242667e-28,3.38268905e-19,3.38268905e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.74305753e-08,5.49818832e-13,-1.15461955e-11,0.00000000e+00,0.00000000e+00,6.51052596e-17,0.00000000e+00,1.55680718e-28,3.38847853e-19,3.38847853e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.74796586e-08,5.50288663e-13,-1.15560619e-11,0.00000000e+00,0.00000000e+00,6.52165921e-17,0.00000000e+00,1.55985688e-28,3.39427296e-19,3.39427296e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.75287418e-08,5.50758493e-13,-1.15659284e-11,0.00000000e+00,0.00000000e+00,6.53280196e-17,0.00000000e+00,1.56251487e-28,3.40007233e-19,3.40007233e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.75778251e-08,5.51228323e-13,-1.15757948e-11,0.00000000e+00,0.00000000e+00,6.54395422e-17,0.00000000e+00,1.56501113e-28,3.40587666e-19,3.40587666e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.76269083e-08,5.51698153e-13,-1.15856612e-11,0.00000000e+00,0.00000000e+00,6.55511600e-17,0.00000000e+00,1.56821533e-28,3.41168593e-19,3.41168593e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.76759915e-08,5.52167983e-13,-1.15955276e-11,0.00000000e+00,0.00000000e+00,6.56628728e-17,0.00000000e+00,1.57288062e-28,3.41750015e-19,3.41750015e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.77250747e-08,5.52637813e-13,-1.16053941e-11,0.00000000e+00,0.00000000e+00,6.57746807e-17,0.00000000e+00,1.57566631e-28,3.42331933e-19,3.42331932e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.77741579e-08,5.53107642e-13,-1.16152605e-11,0.00000000e+00,0.00000000e+00,6.58865837e-17,0.00000000e+00,1.57968515e-28,3.42914345e-19,3.42914345e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.78232411e-08,5.53577471e-13,-1.16251269e-11,0.00000000e+00,0.00000000e+00,6.59985818e-17,0.00000000e+00,1.58188776e-28,3.43497252e-19,3.43497252e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.78723243e-08,5.54047299e-13,-1.16349933e-11,0.00000000e+00,0.00000000e+00,6.61106750e-17,0.00000000e+00,1.58494745e-28,3.44080654e-19,3.44080654e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.79214075e-08,5.54517128e-13,-1.16448597e-11,0.00000000e+00,0.00000000e+00,6.62228633e-17,0.00000000e+00,1.58975219e-28,3.44664551e-19,3.44664551e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.79704907e-08,5.54986956e-13,-1.16547261e-11,0.00000000e+00,0.00000000e+00,6.63351467e-17,0.00000000e+00,1.59389254e-28,3.45248943e-19,3.45248943e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.80195739e-08,5.55456784e-13,-1.16645925e-11,0.00000000e+00,0.00000000e+00,6.64475252e-17,0.00000000e+00,1.59779231e-28,3.45833830e-19,3.45833830e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.80686570e-08,5.55926612e-13,-1.16744588e-11,0.00000000e+00,0.00000000e+00,6.65599988e-17,0.00000000e+00,1.60232775e-28,3.46419211e-19,3.46419211e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.81177402e-08,5.56396439e-13,-1.16843252e-11,0.00000000e+00,0.00000000e+00,6.66725675e-17,0.00000000e+00,1.60720344e-28,3.47005088e-19,3.47005088e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.81668234e-08,5.56866266e-13,-1.16941916e-11,0.00000000e+00,0.00000000e+00,6.67852312e-17,0.00000000e+00,1.61061354e-28,3.47591460e-19,3.47591460e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.82159065e-08,5.57336093e-13,-1.17040580e-11,0.00000000e+00,0.00000000e+00,6.68979901e-17,0.00000000e+00,1.61426480e-28,3.48178326e-19,3.48178326e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.82649896e-08,5.57805920e-13,-1.17139243e-11,0.00000000e+00,0.00000000e+00,6.70108440e-17,0.00000000e+00,1.61859072e-28,3.48765688e-19,3.48765688e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.83140728e-08,5.58275746e-13,-1.17237907e-11,0.00000000e+00,0.00000000e+00,6.71237931e-17,0.00000000e+00,1.62150837e-28,3.49353544e-19,3.49353544e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.18900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.83631559e-08,5.58745572e-13,-1.17336570e-11,0.00000000e+00,0.00000000e+00,6.72368372e-17,0.00000000e+00,1.62452567e-28,3.49941895e-19,3.49941895e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.84122390e-08,5.59215398e-13,-1.17435234e-11,0.00000000e+00,0.00000000e+00,6.73499765e-17,0.00000000e+00,1.62919006e-28,3.50530742e-19,3.50530741e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.84613221e-08,5.59685224e-13,-1.17533897e-11,0.00000000e+00,0.00000000e+00,6.74632108e-17,0.00000000e+00,1.63227953e-28,3.51120083e-19,3.51120083e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.85104052e-08,5.60155049e-13,-1.17632560e-11,0.00000000e+00,0.00000000e+00,6.75765402e-17,0.00000000e+00,1.63520065e-28,3.51709919e-19,3.51709919e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.85594883e-08,5.60624874e-13,-1.17731224e-11,0.00000000e+00,0.00000000e+00,6.76899647e-17,0.00000000e+00,1.64079389e-28,3.52300250e-19,3.52300250e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.19400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,5.86085714e-08,5.61094699e-13,-1.17829887e-11,0.00000000e+00,0.00000000e+00,6.78034844e-17,0.00000000e+00,1.64473293e-28,3.52891076e-19,3.52891076e-19,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
